Title,Address,Link
Pelee Island Heritage Centre,"1073 WEST SHORE ROADPELEE ISLAND, Ontario N0R 1M0 Canada",https://peleeislandmuseum.ca/
Pelham Historical Resource Centre,"43 PELHAM TOWN SQUAREFONTHILL, Ontario L0S 1E0 Canada",https://pelhamlibrary.on.ca/local-history/the-pelham-historical-society/
Pemberton & District Museum Archives Society,"7455 PROSPECT STREETPEMBERTON, British Columbia V0N 2L0 Canada",http://www.pembertonmuseum.org/
Pembina Hills Arts Council,"352 STEPHEN STREETMORDEN, Manitoba R6M 1T5 Canada",https://pembinahillsarts.com/
Pembina Threshermen's Museum Inc.,"HIGHWAY #3 BETWEEN WINKLER AND MORDENMORDEN, Manitoba R6W 4B2 Canada",https://www.threshermensmuseum.com/
Pembroke Heritage Murals,"PEMBROKE, Ontario K8A 3J5 Canada",https://www.pembroke.ca/tourism/art-and-culture/pembroke-heritage-murals/
Penetanguishene Centennial Museum & Archives,"13 BURKE STREETPENETANGUISHENE, Ontario L9M 1C1 Canada",https://www.penetanguishene.ca/en/Museum.asp?_mid_=23034
Penticton Art Gallery,"199 MARINA WAYPENTICTON, British Columbia V2A 1H5 Canada",http://pentictonartgallery.com/
Penticton's Museum & Archives,"785 MAIN STREETPENTICTON, British Columbia V2A 5E3 Canada",http://www.pentictonmuseum.com/
Perkins House,"105 MAIN STREETLIVERPOOL, Nova Scotia B0T 1K0 Canada",https://perkinshouse.novascotia.ca/about-perkins-house
Perth Museum | Matheson House,"11 GORE STREET EASTPERTH, Ontario K7H 1H4 Canada",https://www.perth.ca/en/explore-perth/Museum.aspx
Petawawa Heritage Village (Petawawa Heritage Society),"176 CIVIC CENTRE ROADPETAWAWA, Ontario K8H 3H5 Canada",https://www.petawawaheritagevillage.com/
Peter B. Yeomans Cultural Centre,"1401 LAKESHORE DRIVEDORVAL, Quebec H9S 2E5 Canada",https://www.ville.dorval.qc.ca/en/facilities/page/peter-b-yeomans-cultural-centre
Peterborough Museum & Archives,"MUSEUM DRIVE AT 300 HUNTER DRIVE EASTPETERBOROUGH, Ontario K9J 6Y5 Canada",https://www.peterborough.ca/en/explore-and-play/museum-and-archives.aspx
Peterview Heritage Center,"236 MAIN STREETPETERVIEW, Newfoundland & Labrador A0H 1Y0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/11329526
Petitcodiac War Museum,"18 KAY STREETPETITCODIAC, New Brunswick E4Z 4K6 Canada",https://www.facebook.com/PetitcodiacWarMuseum/
Petite Anglicane,"2, 2E RUEFORESTVILLE, Quebec G0E 1E0 Canada",https://ville.forestville.ca/tourisme/les-incontournables/la-petite-anglicane/
Petrolia Discovery Foundation Inc. (The),"4281 DISCOVERY LINEPETROLIA, Ontario N0N 1R0 Canada",https://petroliadiscovery.com/
Petty Harbour Maddox Cove Heritage Museum Association,"35 MAIN ROADPETTY HARBOUR, Newfoundland & Labrador A0A 3H0 Canada",http://www.pettyharbourmaddoxcove.ca/heritage-museum-association.html
Petty Harbour Mini Aquarium,"35 SOUTHSIDE ROADPETTY HARBOUR, Newfoundland & Labrador A0A 3H0 Canada",https://www.miniaqua.org/
Phare de Cap-des-Rosiers,"1331 BOULEVARD CAP-DES-ROSIERSGASPÉ, Quebec G4X 6G7 Canada",http://www.pharecapdesrosiers.ca/english/
Philip J. Currie Dinosaur Museum,"9301 112 AVENUE SIDE FAMILY PLACEWEMBLEY, Alberta T0H 3S0 Canada",https://dinomuseum.ca/
Pickering Museum Village,"2365 6TH CONCESSION ROADPICKERING, Ontario L1V 6K7 Canada",https://www.pickering.ca/en/discovering/pickering-museum-village.aspx
Pinewood Museum (Riding Mountain Historical Society),"154 WASAGAMING DRIVEWASAGAMING, Manitoba R0J 2H0 Canada",https://www.facebook.com/Riding-Mountain-Historical-Society-Pinewood-Museum-2525556017723599/
Pinhey's Point Historic Site,"270 PINHEY'S POINT ROADDUNROBIN, Ontario K0A 1T0 Canada",http://www.pinheyspoint.ca/
Pioneer Acres of Alberta,"263178 TOWNSHIP ROAD 274IRRICANA, Alberta T0M 1B0 Canada",https://www.pioneeracres.ab.ca/
Pioneer Village Museum,"CORNER OF 7TH STREET AND GERTRUDE AVENUEBEAUSEJOUR, Manitoba R0E 0C0 Canada",https://pioneervillagemuseum.ca/home-1
Pioneers and Chanoinesses Museum,"55 ROGERS STREETNOTRE-DAME-DE-LOURDES, Manitoba R0G 1M0 Canada",http://www.notre-dame-de-lourdes.ca/museum
Pitquhirnikkut Ilihautiniq | Kitikmeot Heritage Society,"23 OMINGMAK STREETCAMBRIDGE BAY, Nunavut X0B 0C0 Canada",https://www.kitikmeotheritage.ca/
Pitt Meadows Museum,"12294 HARRIS ROADPITT MEADOWS, British Columbia V3Y 2E9 Canada",https://www.pittmeadowsmuseum.com/
Plamondon and District Museum,"10013 98 AVENUEPLAMONDON, Alberta T0A 2T0 Canada",https://goeastofedmonton.com/places/lac-la-biche-county/plamondon-district-museum-society/
PLATFORM - centre for photographic + digital arts,"121 - 100 ARTHUR STREETWINNIPEG, Manitoba R3B 1H3 Canada",http://platformgallery.org/
Plein sud,"150 RUE DE GENTILLYLONGUEUIL, Quebec J4H 4A9 Canada",https://www.plein-sud.org/
Plenty & District Museum,"GRAND AVENUE (MAIN STREET)PLENTY, Saskatchewan S0L 2R0 Canada",https://www.tourismsaskatchewan.com/listings/1163/plenty-and-district-museum
Plug In Institute of Contemporary Art,"1-460 PORTAGE AVENUEWINNIPEG, Manitoba R3C 0E8 Canada",http://www.plugin.org/
Point Amour Lighthouse Provincial Historic Site,"L'ANSE AMOUR ROAD OFF ROUTE 510L'ANSE AMOUR, Newfoundland & Labrador A0K 3L0 Canada",http://www.pointamourlighthouse.ca/home/
Point Ellice House and Garden,"2616 PLEASANT STREETVICTORIA, British Columbia V8T 4V3 Canada",https://pointellicehouse.com/
Point Leamington Heritage Interpretation Centre,"1 MAIN STREETPOINT LEAMINGTON, Newfoundland & Labrador A0H 1Z0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/13345505
Point Pelee National Park Visitor Centre,"1118 POINT PELEE DRIVELEAMINGTON, Ontario N8H 3V4 Canada",https://www.pc.gc.ca/en/pn-np/on/pelee/visit/heures-hours
Point Prim Lighthouse,"2147 POINT PRIM ROADPOINT PRIM, Prince Edward Island C0A 1A0 Canada",https://pointprimlighthouse.com/
"Pointe-á-Callière, Musée d'archéologie et d'histoire de Montréal","350, PLACE ROYALEMONTRÉAL, Quebec H2Y 3Y5 Canada",https://pacmusee.qc.ca/fr/
Pointe-du-Buisson/Musée québécois d'archéologie,"333, RUE ÉMONDBEAUHARNOIS, Quebec J6N 0E3 Canada",http://www.pointedubuisson.com/
Pôle culturel du Monastère des Ursulines (archive),"12 RUE DONNACONAQUÉBEC CITY, Quebec G1R 3Y7 Canada",https://www.polecultureldesursulines.ca/archives/
Police Point Park Nature Centre (Medicine Hat Interpretive Program),"1001 POLICE POINT DRIVE NORTHEASTMEDICINE HAT, Alberta T1C 1S5 Canada",http://www.natureline.info/nat_centre.php
Pontiac Historical Museum,"210 LAKE STREETSHAWVILLE, Quebec J0X 2Y0 Canada",http://town.shawville.qc.ca/web/pontiac-museum/
Porcupine Plain & District Museum,"137 WINDSOR AVENUEPORCUPINE PLAIN, Saskatchewan S0E 1H0 Canada",http://porcupineplain.com/visitors/recreation/museum/
Port Alberni Maritime Discovery Centre (Port Alberni Maritime Heritage Society),"2900 HARBOUR ROADPORT ALBERNI, British Columbia V9Y 1T7 Canada",https://www.portalbernimaritimeheritage.ca/
Port au Choix National Historic Park,"POINT RICHE ROADPORT AU CHOIX, Newfoundland & Labrador A0K 4C0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/212638
Port Burwell Marine Museum & Historic Lighthouse | Municipality of Bayham Museums,"20 PITT STREETPORT BURWELL, Ontario N0J 1T0 Canada",https://www.bayham.on.ca/pages/museums
Port Clements Museum (Port Clements Historical Society),"45 BAYVIEW DRIVEPORT CLEMENTS, British Columbia V0T 1R0 Canada",https://www.portclementsmuseum.com/
Port Colborne Historical and Marine Museum,"280 KING STREETPORT COLBORNE, Ontario L3K 5X8 Canada",http://portcolborne.ca/page/museum
Port Coquitlam Heritage & Cultural Society,"150-2248 MCALLISTER AVENUEPORT COQUITLAM, British Columbia V3C 2A5 Canada",https://pocoheritage.org/
Port Dover Harbour Museum,"44 HARBOUR STREETPORT DOVER, Ontario N0A 1N0 Canada",http://portdovermuseum.ca/
Port Hardy Museum & Archives (Port Hardy Heritage Society),"7110 MARKET STREETPORT HARDY, British Columbia V0N 2P0 Canada",https://porthardymuseum.com/
Port Hope Archives,"17 MILL STREETPORT HOPE, Ontario L1A 2T1 Canada",http://www.porthopearchives.com/
Port McNeill & District Museum,"351 SHELLY CRESCENTPORT MCNEILL, British Columbia V0N 2R0 Canada",http://www.town.portmcneill.bc.ca/port-mcneill-district-museum
Port Moody Station Museum,"2734 MURRAY STREETPORT MOODY, British Columbia V3H 1X2 Canada",http://portmoodymuseum.org/
Port Royal National Historic Site,"53 HISTORIC LANEPORT ROYAL, Nova Scotia B0S 1K0 Canada",https://www.pc.gc.ca/en/lhn-nhs/ns/portroyal
Port Union Historical Museum,"MAIN STREETPORT UNION, Newfoundland & Labrador A0C 2J0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/212636
PortsToronto Archives,"60 HARBOUR STREETTORONTO, Ontario M5J 1B7 Canada",https://www.portstoronto.com/portstoronto/about-us/history.aspx
Pouce Coupe Museum,"5006 49TH AVENUEPOUCE COUPE, British Columbia V0C 2C0 Canada",https://www.poucecoupe.ca/content/contact-hours-2
Powell River Forestry Heritage Society,"4815 MARINE DRIVEPOWELL RIVER, British Columbia V8A 5T3 Canada",http://prfhs.org/
Prairie History | Regina Public Library,"2311 12TH AVENUEREGINA, Saskatchewan S4P 3Z5 Canada",https://www.reginalibrary.ca/services/prairie-history
Prairie Memories Museum (Twenty Mile Post Historical Society),"55 SOUTH RAILWAY AVENUEIRVINE, Alberta T0J 1V0 Canada",https://www.facebook.com/TwentyMilePostHistoricalSociety
Prairie Mountain Regional Museum,"LOCATED ON HIGHWAY #16 BETWEEN STRATHCLAIR AND SHOAL LAKESHOAL LAKE, Manitoba R0J 1Z0 Canada",http://www.pmrm.ca/
Prairie Panorama Museum,"SHORNCLIFFE LAKECZAR, Alberta T0B 0Z0 Canada",https://www.travelalberta.com/ca/listings/prairie-panorama-museum-3424/
Prairie River Museum,"RAILWAY AVENUEPRAIRIE RIVER, Saskatchewan S0E 1J0 Canada",https://www.tourismsaskatchewan.com/listings/1407/prairie-river-museum
Prairie View Elevator Museum,"288 MAIN AVENUEPLUM COULEE, Manitoba R0G 1R0 Canada",https://www.facebook.com/PrairieViewElevator/
Prairie West Historical Society,"946 2ND STREET SOUTHEASTESTON, Saskatchewan S0L 1A0 Canada",https://www.eston.ca/museum/
Prefix Institute of Contemporary Art,"401 RICHMOND STREET WEST, SUITE 124TORONTO, Ontario M5V 3A8 Canada",https://www.prefix.ca/
Presbyterian Church In Canada Archives,"50 WYNFORD DRIVETORONTO, Ontario M3C 1J7 Canada",https://presbyterianarchives.ca/
Prescott House Museum,"1633 STARRS POINT ROADPORT WILLIAMS, Nova Scotia B0P 1T0 Canada",https://prescotthouse.novascotia.ca/
Price Township Museum,"3253 SECOND LINE WESTSAULT STE. MARIE, Ontario P6A 6K4 Canada",https://www.facebook.com/PrinceTownshipMuseum/
Prince Albert Arts Centre,"1010 CENTRAL AVENUEPRINCE ALBERT, Saskatchewan S6V 4V5 Canada",https://www.citypa.ca/en/parks-recreation-and-culture/arts-centre.aspx
Prince Albert Historical Society,"10 RIVER STREET EASTPRINCE ALBERT, Saskatchewan S6V 8A9 Canada",https://historypa.com/
Prince Albert National Park,"PRINCE ALBERT NATIONAL PARK, 969 LAKEVIEW DRIVEWASKESIU LAKE, Saskatchewan S0J 2Y0 Canada",https://www.pc.gc.ca/en/pn-np/sk/princealbert/index?utm_source=gmb&utm_medium=princealbert
Prince Edward Island Museum and Heritage Foundation,"2 KENT STREETCHARLOTTETOWN, Prince Edward Island C1A 1M6 Canada",https://www.peimuseum.ca/home
Prince Edward Island Shellfish Museum,"ROUTE 154 BIDEFORD ROADBIDEFORD, Prince Edward Island C0B 1J0 Canada",https://www.facebook.com/pg/peishellfishmuseum/
Prince George Railway & Forestry Museum,"850 RIVER ROADPRINCE GEORGE, British Columbia V2L 5S8 Canada",https://www.pgrfm.bc.ca/
Prince of Wales Martello Tower National Historic Site,"1518 POINT PLEASANT DRIVEHALIFAX, Nova Scotia B3K 5M7 Canada",https://www.pc.gc.ca/en/lhn-nhs/ns/prince
Prince of Wales Northern Heritage Centre,"4750 48 STREETYELLOWKNIFE, Northwest Territories X1A 3T5 Canada",https://www.pwnhc.ca/
Prince Rupert Fire Museum,"200 1ST AVENUE WESTPRINCE RUPERT, British Columbia V8J 1A8 Canada",http://www.princerupertlibrary.ca/fire/
Princess of Wales' Own Regiment Military Museum,"THE ARMOURIES, 100 MONTREAL STREETKINGSTON, Ontario K7K 3E8 Canada",https://pwor.ca/foundation/contact-the-foundation/
Princess Patricia's Canadian Light Infantry Museum and Archives,"THE MILITARY MUSEUMS, 4520 CROWCHILD TRAIL SOUTHWESTCALGARY, Alberta T2T 5W5 Canada",https://ppcli.com/ppcli-museum-description/
Princeton & District Museum,"25 MAIN STREET SOUTHPRINCETON, Ontario N0J 1V0 Canada",http://www.princetonmuseum.net/
Princeton & District Museum and Archives,"167 VERMILION AVENUEPRINCETON, British Columbia V0X 1W0 Canada",https://www.princetonmuseum.org/
Proctor House Museum,"96 YOUNG STREETBRIGHTON, Ontario K0K 1H0 Canada",http://www.proctorhousemuseum.ca/
Province House National Historic Site,"165 RICHMOND STREETCHARLOTTETOWN, Prince Edward Island C1A 1J1 Canada",https://www.pc.gc.ca/en/lhn-nhs/pe/provincehouse/index?utm_source=gmb&utm_medium=province_house
Provincial Archives of Alberta,"8555 ROPER ROAD NORTHWESTEDMONTON, Alberta T6E 5W1 Canada",https://provincialarchives.alberta.ca/
Provincial Archives of New Brunswick (University of New Brunswick),"RICHARD BENNETT HATFIELD ARCHIVES COMPLEX, BONAR LAW - BENNETT BUILDING, 23 DINEEN DRIVEFREDERICTON, New Brunswick E3B 5H1 Canada",https://archives.gnb.ca/archives/?culture=en-CA
Provincial Archives of Saskatchewan,"2440 BROAD STREETREGINA, Saskatchewan S4P 4A1 Canada",https://www.saskarchives.com/
Provincial Archives of Saskatchewan (Saskatoon),"91 MURRAY BUILDING, 3 CAMPUS DRIVESASKATOON, Saskatchewan S7N 5A4 Canada",https://www.saskarchives.com/
Provincial Seaman's Museum,"54 MARINE DRIVEGRAND BANK, Newfoundland & Labrador A0E 1W0 Canada",https://www.therooms.ca/PSM
Public Archives & Records Office of Prince Edward Island,"HON. GEORGE COLES BUILDING, 4TH FLOOR, 175 RICHMOND STREETCHARLOTTETOWN, Prince Edward Island C1A 1J1 Canada",https://www.princeedwardisland.ca/en/topic/libraries-and-archives?lang=E
Public Art Program | City of Ottawa Art Collection,"172 GUIGUES AVENUEOTTAWA, Ontario K1N 5H9 Canada",https://ottawa.ca/en/arts-heritage-and-events/city-ottawa-art-collection
"Pulperie de Chicoutimi, La","300 RUE DUBUCCHICOUTIMI, Quebec G7J 4M1 Canada",https://www.pulperie.com/
PumpHouse,"23 ONTARIO STREETKINGSTON, Ontario K7L 2Y2 Canada",https://www.kingstonpumphouse.ca/
qathet Museum & Archives,"4790 MARINE AVENUEPOWELL RIVER, British Columbia V8A 4Z5 Canada",https://www.qathetmuseum.ca/
Quaco Museum and Library (Quaco Historical & Library Society),"236 MAIN STREETST. MARTINS, New Brunswick E5R 1B8 Canada",https://quaco.ca/museum/
Quaker (William Ray) House,"57 OCHTERLONEY STREETDARTMOUTH, Nova Scotia B2Y 1C3 Canada",https://www.dartmouthheritagemuseum.ns.ca/visit/quaker-house/
Quarry Park Heritage Arts Centre,"166 MAIN STREETSTONEWALL, Manitoba R0C 2Z0 Canada",http://www.stonewall.ca/p/quarry-park-heritage-arts-centre
Quatsino Museum & Archives,"W-100 QUATSINO ROADQUATSINO, British Columbia V0N 2V0 Canada",https://www.facebook.com/Quatsino-Museum-Archives-393321590841327/
Quebec Anglophone Heritage Network,"257 QUEEN STREET, SUITE 400SHERBROOKE, Quebec J1M 1K7 Canada",http://qahn.org/
Queen Elizabeth Park,"4600 CAMBIE STREETVANCOUVER, British Columbia V5Y 2Z1 Canada",https://vancouver.ca/parks-recreation-culture/queen-elizabeth-park.aspx
Queen's Own Cameron Highlanders of Canada Regimental Museum Inc.,"ROOM 230, MINTO ARMOURY, 969 ST. MATTHEWS AVENUEWINNIPEG, Manitoba R3G 2N6 Canada",https://en.wikipedia.org/wiki/The_Queen's_Own_Cameron_Highlanders_of_Canada_Museum
Queen's Own Rifles of Canada Regimental Museum and Archives,"1 AUSTIN TERRACETORONTO, Ontario M5R 1X8 Canada",https://qormuseum.org/
Queen's University Archives,"KATHLEEN RYAN HALL, MEDICAL QUADRANGLE, 11 5 FIELD COMPANY LANEKINGSTON, Ontario K7L 3N6 Canada",https://archives.queensu.ca/
Queen's University Observatory,"QUEEN'S UNIVERSITY, ELLIS HALL, 58 UNIVERSITY AVENUEKINGSTON, Ontario K7L 3N6 Canada",http://observatory.phy.queensu.ca/
Queen's York Rangers (1st American Regiment) RCAC Regimental Museum,"FORT YORK ARMOURY, 660 FLEET STREET WESTTORONTO, Ontario M5V 1A9 Canada",https://qyrangmuseum.com/
Queens County Museum,"109 MAIN STREETLIVERPOOL, Nova Scotia B0T 1K0 Canada",http://queenscountymuseum.com/
Quesnel & District Museum & Archives,"705 CARSON AVENUEQUESNEL, British Columbia V2J 2B6 Canada",http://www.quesnelmuseum.ca/
Quetico Park Information Pavilion,"FRENCH LAKE ENTRY STATION, DAWSON TRAIL CAMPGROUND, 108 SATURN AVENUEATIKOKAN, Ontario P0T 1C0 Canada",https://www.ontarioparks.com/park/quetico
Quinte Educational Museum and Archives,"13 COLEMAN STREETAMELIASBURG, Ontario K0K 1A0 Canada",https://www.qema1978.org/the-museum-and-archives
R.J. Haney Heritage Village and Museum (Salmon Arm Museum & Heritage Association),"751 HIGHWAY 97B NORTHEASTSALMON ARM, British Columbia V1E 4P7 Canada",https://www.salmonarmmuseum.org/
Rails End Gallery and Arts Centre,"23 YORK STREETHALIBURTON, Ontario K0M 1S0 Canada",https://railsendgallery.com/
Railway Coastal Museum,"495 WATER STREETST. JOHN'S, Newfoundland & Labrador A1E 6B5 Canada",http://www.stjohns.ca/visiting-our-city/things-do/railway-coastal-museum
Railway Museum of Eastern Ontario | Smiths Falls,"90 WILLIAM STREET WESTSMITHS FALLS, Ontario K7A 5A5 Canada",http://rmeo.org/
Rainy Hills Pioneer Exhibits,"IDDESLEIGH, Alberta T0J 1T0 Canada",http://weewelcome.ca/locations/rainy-hills-pioneer
Rainy River Public Library,"334 4TH STREETRAINY RIVER, Ontario P0W 1L0 Canada",https://www.rainyriverlibrary.com/
Rainy River Women's Institute - Emo Museum,"21 TYRELL STREETEMO, Ontario P0W 1E0 Canada",http://www.museumsontario.ca/museum/Rainy-River-District-Women-s-I
Ralph Allen Memorial Museum,"802 RAILWAY AVENUEOXBOW, Saskatchewan S0C 2B0 Canada",https://www.tourismsaskatchewan.com/listings/630/ralph-allen-memorial-museum
Randall House Museum (Wolfville Historical Society),"259 MAIN STREETWOLFVILLE, Nova Scotia B4P 1C4 Canada",https://www.wolfville.ca/wolfville-historical-society.html
Random Passage Site (Cape Random Trust),"NEW BONAVENTURE, Newfoundland & Labrador A0C 2S0 Canada",http://www.randompassagesite.com/
Raymore Pioneer Museum Inc.,"717 1ST AVENUERAYMORE, Saskatchewan S0A 3J0 Canada",https://www.tourismsaskatchewan.com/listings/508/raymore-pioneer-museum-inc
RCMP Centennial Celebration Museum,"10813 103 AVENUEFAIRVIEW, Alberta T0H 1L0 Canada",https://www.canada-travel.ca/alberta/fairview/rcmp-centennial-museum_728
RCMP Heritage Centre,"5907 DEWDNEY AVENUEREGINA, Saskatchewan S4T 0P4 Canada",https://rcmphc.com/
Records and Archives | Canadian National Exhibition,"100 PRINCES' BOULEVARD, SUITE 1TORONTO, Ontario M6K 3C3 Canada",https://www.explace.on.ca/about/history/records-and-archives
Red Bay Interpretation Centre,"VIA FERRY FROM ST.BARBE, NEWFOUNDLAND, TO BLANC SABLON, QUÉBEC, 82 KM DRIVE ON HIGHWAY 510RED BAY, Newfoundland & Labrador A0K 4K0 Canada",https://www.newfoundlandlabrador.com/top-destinations/red-bay#sc-84D0C2A875684D138BDDDB331D941BCA
Red Brick Arts Centre and Museum (Edson Cultural Heritage Organization),"4818 7 AVENUEEDSON, Alberta T7E 1K8 Canada",https://www.redbrickartscentre.com/
Red Deer Museum + Art Gallery,"4525 47A AVENUERED DEER, Alberta T4N 6Z6 Canada",https://www.reddeermuseum.com/
Red Lake Regional Heritage Centre,"51A HIGHWAY 105RED LAKE, Ontario P0V 2M0 Canada",https://www.redlakemuseum.com/
Redcliff Museum & Historical Society,"2 - 3 STREET NORTHEASTREDCLIFF, Alberta T0J 2P0 Canada",https://www.facebook.com/RedcliffMuseum/
"Redpath Museum, McGill University","859 SHERBROOKE STREET WESTMONTRÉAL, Quebec H3A 0C4 Canada",https://www.mcgill.ca/redpath/
Redwater & District Museum,"4913 48 STREETREDWATER, Alberta T0A 2W0 Canada",https://www.facebook.com/redwateranddistrictmuseum/?ref=nf&hc_ref=ARSi46usTNwXb6beOdI_7nXILH0eBUb2kVj3yJam876NNCqZYXgtuFRXR2qfVSHbgEw
Reford Gardens (Jardins de Métis),"200, ROUTE 132GRAND-MÉTIS, Quebec G0J 1Z0 Canada",https://www.refordgardens.com/
Regina Qu'Appelle Health Region Archives,"1440 - 14TH AVENUE, HEALTH SCIENCES LIBRARYREGINA, Saskatchewan S4P 0W5 Canada",http://www.rqhealth.ca/department/health-sciences-library-and-archives/health-sciences-library-and-archives
Remai Modern,"950 SPADINA CRESCENT EASTSASKATOON, Saskatchewan S7K 3L6 Canada",https://remaimodern.org/
Remington Carriage Museum,"623 MAIN STREETCARDSTON, Alberta T0K 0K0 Canada",https://remingtoncarriagemuseum.ca/
Research Centre for the Religious History of Canada (RCRHC)| Saint-Paul University,"223 MAIN STREETOTTAWA, Ontario K1S 1C4 Canada",https://ustpaul.ca/en/research-centre-for-religious-history-of-canada-general-informations_602_405.htm
Research Centre| Acadien Museum of PEI,"23 RUE MAINMISCOUCHE, Prince Edward Island C0B 1T0 Canada",https://www.museeacadien.org/centre-de-recherche?lang=en
Réseau Biblio du Saguenay Lac-Saint-Jean,"100 RUE PRICE OUESTALMA, Quebec G8B 4S1 Canada",http://www.reseaubiblioslsj.qc.ca/fr
Réseau du patrimoine de Gatineau et de l'Outaouais,"39 RUE LEDUCGATINEAU, Quebec J8X 3A3 Canada",http://www.reseaupatrimoine.ca/
Réseau Muséal de l`Abitibi-Témiscamingue,"201 AVENUE DALLAIREROUYN-NORANDA, Quebec J9X 4T5 Canada",https://www.reseaumuseal-at.ca/?lang=en
Réserve des collections archéologiques de la Ville de Montréal,"333, RUE PEELMONTRÉAL, Quebec H3C 2G8 Canada",http://ville.montreal.qc.ca/culture/archeologie-montreal
Resource Centre for the Arts,"3 VICTORIA STREETST. JOHN'S, Newfoundland & Labrador A1C 3V2 Canada",http://lspuhall.ca/
Restigouche Gallery,"39 ANDREW STREETCAMPBELLTON, New Brunswick E3N 2B3 Canada",https://restigouchegallery.ca/
Restigouche Regional Museum,"424 WILLIAM STREETDALHOUSIE, New Brunswick E8C 2X9 Canada",https://ahnb-apnb.ca/museums/restigouche-regional-museum/
Reston and District Historical Museum,"9TH STREET & 2ND AVENUERESTON, Manitoba R0M 1X0 Canada",http://www.mhs.mb.ca/docs/sites/restonmuseum.shtml
Resurgo Place | Moncton Museum,"20 MOUNTAIN ROADMONCTON, New Brunswick E1C 2J8 Canada",https://www.resurgo.ca/moncton-museum
Reuben R. Sallows Gallery,"52A MONTREAL STREETGODERICH, Ontario N7A 2G4 Canada",https://www.facebook.com/SallowsGallery/
Revelstoke Firefighters Museum,"227 WEST FOURTH STREETREVELSTROKE, British Columbia V0E 2S0 Canada",https://revelstoke.ca/96/Museum
Revelstoke Museum & Archives,"315 1ST STREET WESTREVELSTROKE, British Columbia V0E 2S0 Canada",http://www.revelstokemuseum.ca/
Revelstoke Railway Museum,"719 TRACK STREET WESTREVELSTROKE, British Columbia V0E 2S0 Canada",https://www.railwaymuseum.com/
Reynold Rapp Museum,"1ST STREET SOUTHSPALDING, Saskatchewan S0K 4C0 Canada",https://www.facebook.com/spaldingmuseum/
Reynolds-Alberta Museum,"6426 40 AVENUEWETASKIWIN, Alberta T9A 2G1 Canada",https://reynoldsmuseum.ca/
Richibucto River Historical Society Museum,"31 BONAR LAW AVENUE, UNIT BREXTON, New Brunswick E4W 1V6 Canada",http://www.bonarlawcommon.com/RRHS.html
Richmond Art Gallery,"180-7700 MINORU GATERICHMOND, British Columbia V6Y 1R9 Canada",http://www.richmondartgallery.org/
Richmond Country Historical Society,"1161 ROUTE 243MELBOURNE, Quebec J0B 2B0 Canada",http://www.richmondcountyhistoricalsociety.com/
Richmond Museum,"180-7700 MINORU GATERICHMOND, British Columbia V6Y 1R9 Canada",http://www.richmondmuseum.ca/
Richmond Nature Park,"11851 WESTMINSTER HIGHWAYRICHMOND, British Columbia V6X 1B4 Canada",https://www.richmond.ca/parks/parks/naturepark/about.htm
Rideau Canal Visitor Centre,"34 BECKWITH STREET SOUTHSMITHS FALLS, Ontario K7A 2A8 Canada",https://www.pc.gc.ca/en/lhn-nhs/on/rideau/activ/accueil_info
Rideau District Museum,"29 BEDFORD STREETWESTPORT, Ontario K0G 1X0 Canada",https://rideaudistrictmuseum.webs.com/
"Rideau Hall | Governor General of Canada, Official Residences","1 SUSSEX DRIVEOTTAWA, Ontario K1A 0A1 Canada",https://www.gg.ca/en
Ridge House Museum,"53 ERIE STREET SOUTHRIDGETOWN, Ontario N0P 2C0 Canada",https://www.chatham-kent.ca/tourism-culture/ridge-house-museum
Riel House National Historic Site of Canada,"330 RIVER ROADWINNIPEG, Manitoba R2M 3Z8 Canada",https://www.pc.gc.ca/en/lhn-nhs/mb/riel
River Valley School District No. 879 (River Valley Historical Society),"5 MILES NORTHEAST OF VIRDEN ON PR259VIRDEN, Manitoba R0M 2C0 Canada",http://www.virden.ca/p/proud-heritage
RiverBrink Art Museum,"116 QUEENSTON STREETQUEENSTON, Ontario L0S 1L0 Canada",http://riverbrink.org/
Riverhurst F.T. Hill Museum,"177 3RD AVENUERIVERHURST, Saskatchewan S0H 3P0 Canada",https://www.facebook.com/fthill123/
Riverton Transportation & Heritage Centre,"33 REGGIE LEACH DRIVERIVERTON, Manitoba R0C 2R0 Canada",https://www.facebook.com/Riverton-Transportation-and-Heritage-Centre-416309138863662/
Robert Langen Gallery | Wilfrid Laurier University,"75 UNIVERSITY AVENUE WESTWATERLOO, Ontario N2L 3C5 Canada",https://www.wlu.ca/academics/library/robert-langen-art-gallery/index.html
"Robert McLaughlin Gallery, The","CIVIC CENTRE, 72 QUEEN STREETOSHAWA, Ontario L1H 3Z3 Canada",http://rmg.on.ca/
Rocanville and District Museum,"220 QU'APPELLE AVENUEROCANVILLE, Saskatchewan S0A 3L0 Canada",https://rocanvillemuseum.wixsite.com/rocanvillemuseum
Rock'n'Roll Museum,"300 RUE MAISONNEUVE ESTMONTRÉAL, Quebec H1V 2K8 Canada",https://www.tripadvisor.ca/Attraction_Review-g155032-d2109449-Reviews-Musee_du_Rock_n_roll_du_Quebec-Montreal_Quebec.html
